# x-position [um], Intensity [W/cm^2], z-position[mm]
9.200000000000000000e+01,1.847597063557732611e+01,8.000000000000000000e+00
9.300000000000000000e+01,1.957345799848240020e+01,8.000000000000000000e+00
9.400000000000000000e+01,1.918645061146946773e+01,8.000000000000000000e+00
9.500000000000000000e+01,1.525972588438961530e+01,8.000000000000000000e+00
9.600000000000000000e+01,1.633461495351219384e+01,8.000000000000000000e+00
9.700000000000000000e+01,1.091112484204094812e+01,8.000000000000000000e+00
9.800000000000000000e+01,1.865985141310563833e+01,8.000000000000000000e+00
9.900000000000000000e+01,7.419340901724471138e+00,8.000000000000000000e+00
1.000000000000000000e+02,1.062334808553319476e+01,8.000000000000000000e+00
0.000000000000000000e+00,1.611214763945980977e+01,9.000000000000000000e+00
1.000000000000000000e+00,2.183242854268634758e+01,9.000000000000000000e+00
2.000000000000000000e+00,2.414372629553472294e+01,9.000000000000000000e+00
3.000000000000000000e+00,2.011585017305724321e+01,9.000000000000000000e+00
4.000000000000000000e+00,1.816567126638307528e+01,9.000000000000000000e+00
5.000000000000000000e+00,1.841544906337473719e+01,9.000000000000000000e+00
6.000000000000000000e+00,2.026855226542286559e+01,9.000000000000000000e+00
7.000000000000000000e+00,2.790305163086232554e+01,9.000000000000000000e+00
8.000000000000000000e+00,2.791378061382149767e+01,9.000000000000000000e+00
9.000000000000000000e+00,2.646200021123605595e+01,9.000000000000000000e+00
1.000000000000000000e+01,2.947221845672546792e+01,9.000000000000000000e+00
1.100000000000000000e+01,3.534716187208729821e+01,9.000000000000000000e+00
1.200000000000000000e+01,3.616569696653381527e+01,9.000000000000000000e+00
1.300000000000000000e+01,3.274329668760694290e+01,9.000000000000000000e+00
1.400000000000000000e+01,3.655961927791274491e+01,9.000000000000000000e+00
1.500000000000000000e+01,4.206836648789148114e+01,9.000000000000000000e+00
1.600000000000000000e+01,4.082629070224328416e+01,9.000000000000000000e+00
1.700000000000000000e+01,4.400118636122209637e+01,9.000000000000000000e+00
1.800000000000000000e+01,5.130080279994558623e+01,9.000000000000000000e+00
1.900000000000000000e+01,5.020183084316012412e+01,9.000000000000000000e+00
2.000000000000000000e+01,4.902073339950398179e+01,9.000000000000000000e+00
2.100000000000000000e+01,5.479504830028068341e+01,9.000000000000000000e+00
2.200000000000000000e+01,6.200684589665135604e+01,9.000000000000000000e+00
2.300000000000000000e+01,6.372884872442810433e+01,9.000000000000000000e+00
2.400000000000000000e+01,6.915928736166343072e+01,9.000000000000000000e+00
2.500000000000000000e+01,7.202561523062966842e+01,9.000000000000000000e+00
2.600000000000000000e+01,7.320773217134811262e+01,9.000000000000000000e+00
2.700000000000000000e+01,8.150490463126281782e+01,9.000000000000000000e+00
2.800000000000000000e+01,8.283089348434145904e+01,9.000000000000000000e+00
2.900000000000000000e+01,8.542284681692242998e+01,9.000000000000000000e+00
3.000000000000000000e+01,9.221597865256001114e+01,9.000000000000000000e+00
3.100000000000000000e+01,8.946601552112696254e+01,9.000000000000000000e+00
3.200000000000000000e+01,9.675212174733748327e+01,9.000000000000000000e+00
3.300000000000000000e+01,9.678957022830370249e+01,9.000000000000000000e+00
3.400000000000000000e+01,1.033862541358424636e+02,9.000000000000000000e+00
3.500000000000000000e+01,1.011534420033285642e+02,9.000000000000000000e+00
3.600000000000000000e+01,1.069592209212737259e+02,9.000000000000000000e+00
3.700000000000000000e+01,1.063276258384437085e+02,9.000000000000000000e+00
3.800000000000000000e+01,1.063621282913694586e+02,9.000000000000000000e+00
3.900000000000000000e+01,1.157300247039167829e+02,9.000000000000000000e+00
4.000000000000000000e+01,1.156450489280379088e+02,9.000000000000000000e+00
4.100000000000000000e+01,1.144796865697985311e+02,9.000000000000000000e+00
4.200000000000000000e+01,1.193751751862974828e+02,9.000000000000000000e+00
4.300000000000000000e+01,1.159456716408190715e+02,9.000000000000000000e+00
4.400000000000000000e+01,1.174482895375279270e+02,9.000000000000000000e+00
4.500000000000000000e+01,1.136637128472724072e+02,9.000000000000000000e+00
4.600000000000000000e+01,1.122179871262386968e+02,9.000000000000000000e+00
4.700000000000000000e+01,1.126487735995082176e+02,9.000000000000000000e+00
4.800000000000000000e+01,1.136943565608376616e+02,9.000000000000000000e+00
4.900000000000000000e+01,1.108348398587449282e+02,9.000000000000000000e+00
5.000000000000000000e+01,1.099529961252430468e+02,9.000000000000000000e+00
5.100000000000000000e+01,1.032854705039659535e+02,9.000000000000000000e+00
5.200000000000000000e+01,1.017092551773731941e+02,9.000000000000000000e+00
5.300000000000000000e+01,9.552930926488149055e+01,9.000000000000000000e+00
5.400000000000000000e+01,9.676931972669508752e+01,9.000000000000000000e+00
5.500000000000000000e+01,9.425209224602143365e+01,9.000000000000000000e+00
5.600000000000000000e+01,9.347051393897901050e+01,9.000000000000000000e+00
5.700000000000000000e+01,8.323676141413314156e+01,9.000000000000000000e+00
5.800000000000000000e+01,7.968200915922541583e+01,9.000000000000000000e+00
5.900000000000000000e+01,7.718604932831520671e+01,9.000000000000000000e+00
6.000000000000000000e+01,7.353933531702479343e+01,9.000000000000000000e+00
6.100000000000000000e+01,6.813563805121034989e+01,9.000000000000000000e+00
6.200000000000000000e+01,6.715354217850413932e+01,9.000000000000000000e+00
6.300000000000000000e+01,6.511338234493274513e+01,9.000000000000000000e+00
6.400000000000000000e+01,6.267658709357837665e+01,9.000000000000000000e+00
6.500000000000000000e+01,5.323662614040166829e+01,9.000000000000000000e+00
6.600000000000000000e+01,5.556508612755960996e+01,9.000000000000000000e+00
6.700000000000000000e+01,5.126315979231318209e+01,9.000000000000000000e+00
6.800000000000000000e+01,4.928661185126610889e+01,9.000000000000000000e+00
6.900000000000000000e+01,4.377537978092502158e+01,9.000000000000000000e+00
7.000000000000000000e+01,4.500777422175540465e+01,9.000000000000000000e+00
7.100000000000000000e+01,4.015189142553006008e+01,9.000000000000000000e+00
7.200000000000000000e+01,3.447803084182439193e+01,9.000000000000000000e+00
7.300000000000000000e+01,3.321821487917284799e+01,9.000000000000000000e+00
7.400000000000000000e+01,3.173299287894954901e+01,9.000000000000000000e+00
7.500000000000000000e+01,2.354799951033344740e+01,9.000000000000000000e+00
7.600000000000000000e+01,3.231761561021789220e+01,9.000000000000000000e+00
7.700000000000000000e+01,2.881707091153731071e+01,9.000000000000000000e+00
7.800000000000000000e+01,2.462635545252654623e+01,9.000000000000000000e+00
7.900000000000000000e+01,2.320319547535535065e+01,9.000000000000000000e+00
8.000000000000000000e+01,2.146405799933165781e+01,9.000000000000000000e+00
8.100000000000000000e+01,2.145558686694164408e+01,9.000000000000000000e+00
8.200000000000000000e+01,1.839776739070449807e+01,9.000000000000000000e+00
8.300000000000000000e+01,1.730382278350083780e+01,9.000000000000000000e+00
8.400000000000000000e+01,1.992867994415785660e+01,9.000000000000000000e+00
8.500000000000000000e+01,1.603089965803734174e+01,9.000000000000000000e+00
8.600000000000000000e+01,1.841024874198971517e+01,9.000000000000000000e+00
8.700000000000000000e+01,2.447093726818371451e+01,9.000000000000000000e+00
8.800000000000000000e+01,1.803516567829320394e+01,9.000000000000000000e+00
8.900000000000000000e+01,1.476758798561661123e+01,9.000000000000000000e+00
9.000000000000000000e+01,2.283833191984981070e+01,9.000000000000000000e+00
9.100000000000000000e+01,1.948098670940829535e+01,9.000000000000000000e+00
9.200000000000000000e+01,1.659848439543913301e+01,9.000000000000000000e+00
9.300000000000000000e+01,1.240607855692027428e+01,9.000000000000000000e+00
9.400000000000000000e+01,1.131363948602166936e+01,9.000000000000000000e+00
9.500000000000000000e+01,1.973688201161741773e+01,9.000000000000000000e+00
9.600000000000000000e+01,1.583714057334779390e+01,9.000000000000000000e+00
9.700000000000000000e+01,1.345196605823231906e+01,9.000000000000000000e+00
9.800000000000000000e+01,1.363863428842602943e+01,9.000000000000000000e+00
9.900000000000000000e+01,1.434187099183240832e+01,9.000000000000000000e+00
1.000000000000000000e+02,9.148579584606073567e+00,9.000000000000000000e+00
